cc_num,gender,city,city_pop,job,dob,acct_num,acct_num2,trans_num,unix_time,category,amt
570000000000.0,M,Makati City,"582,602 people","Surveyor, planning and development",26/07/1957,902100000000.0,902000000000,fe4881fe02c14adea1ea3315adcf666a,1607513950,shopping_pos,$9.72
30500000000000.0,F,Butuan,"337,063 people",,24/06/1969,,668000000000,445987ed152602c9ea323b9f5af9ab2a,1593734420,misc_net,$3.42
5200000000000000.0,Male,Palayan City,"41,041 people",Emergency planning/management officer,19/09/1960,420000000000.0,420000000000,0ae855b67c3926bf9b6a5b03fea147de,1604433137,travel,$9.16
5500000000000000.0,M,Cadiz,"283,157 people",Scientific laboratory technician,24/05/1960,384300000000.0,3843260959,ceccda2889dd04bf849221736020516d,1628916629,shopping_net,$51.71
4400000000000000.0,M,Dagupan City,"171,271 people",Camera operator,24/04/1949,753000000000.0,753000000000,4d86ae3b7072a09b004ff60384f22448,1604562181,,$19.06
4720000000000000.0,M,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,f6821e834a4122c6cd727233b3ede57a,1638564693,health_fitness,$26.01
213000000000000.0,M,Batangas,"329,874 people","Copywriter, advertising",23/07/1943,840000000000.0,840000000000,e7db10b77daae8d0049aeb1dba053731,1590857584,,$8.24
3570000000000000.0,M,Olongapo,"233,040 people",Insurance broker,29/06/1955,298000000000.0,298000000000,566419160f8f3c642ac65fb8990b7b2d,1615766330,home,$61.66
345000000000000.0,M,Dasmarinas,"659,019 people",Diplomatic Services operational officer,02/04/1930,845000000000.0,845000000000,67daf7edab64b7a3624cb55d4da7c51a,1618639209,shopping_pos,$2.98
213000000000000.0,M,Batangas,"329,874 people","Copywriter, advertising",23/07/1943,840000000000.0,840000000000,483e4db1b2bbb9aaee77df748a3fc133,1637743133,grocery_pos,$92.97
4620000000000000.0,M,San Fernando,"121,812 people",Personnel officer,20/11/1934,555000000000.0,555000000000,df179561d3f8f8aaf2c5ada31f0b5f3b,1622349676,,$1.03
4010000000000.0,M,Malaybalay,"174,625 people",Tourist information centre manager,11/01/1966,439000000000.0,439000000000,3866329499ddecde89daeefc99888b8e,1637920180,,$77.29
2280000000000000.0,M,Olongapo,"233,040 people",Technical author,25/12/1956,854000000000.0,854000000000,824c67210b79652425deac68f7a6c174,1612237124,shopping_pos,$4.15
347000000000000.0,M,Pagadian,"199,060 people",General practice doctor,06/12/1949,289000000000.0,289000000000,3437816bf55a7f39b75cf2dbbbc4e7e0,1627642316,gas_transport,$88.43
30100000000000.0,M,Manila,"23,088,000 people",Database administrator,20/11/1948,989000000000.0,989000000000,f1e4b5bc2eccbcf953d1947fed082ce3,1615025088,,$108.68
5500000000000000.0,M,Cadiz,"283,157 people",Scientific laboratory technician,24/05/1960,384300000000.0,3843260959,49aab8a1c29398b1f5ad8985f0e4b16b,1627083466,home,$40.39
3520000000000000.0,M,Masbate,"95,389 people",Wellsite geologist,20/11/1967,531000000000.0,531000000000,267570d4c3e40a8dd0c90feffa53f8c7,1598748899,food_dining,$41.34
2320000000000000.0,Male,Binan,"333,028 people","Teacher, early years/pre",08/02/1960,664000000000.0,664000000000,f3c33ef536ad055497d0f8b988e716e3,1583227400,shopping_pos,$110.93
3520000000000000.0,M,Cebu City,"922,611 people",Medical physicist,01/12/1947,510000000000.0,510000000000,25d9e06eb43d4bda516f5ba469578812,1631592133,misc_net,$93.19
502000000000.0,M,Tacloban,"242,089 people",Aid worker,20/05/1949,563000000000.0,563000000000,b62463ab4707623905415a61ad475c68,1624787958,misc_pos,$528.28
180000000000000.0,M,City of Isabela,"112,788 people","Secretary, company",24/01/1964,332000000000.0,332000000000,a96c8aa34bd462fb50fdee03e264fb5d,1592442099,,$63.40
38000000000000.0,Male,City of Isabela,"112,788 people",Sport and exercise psychologist,04/03/1967,378000000000.0,378000000000,fafa02fad283fedf862201f523853c1b,1609253411,health_fitness,$7.36
4240000000000000.0,M,Cadiz,"283,157 people",Prison officer,09/05/1949,951000000000.0,951000000000,20a4ee7ab6d19fd0a932589aca47941c,1597869116,home,$205.07
4.14e+18,M,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,a8fb1329e63927ae592081a971de25ea,1596469008,health_fitness,$35.90
4620000000000000.0,M,San Fernando,"121,812 people",Personnel officer,20/11/1934,555000000000.0,555000000000,fa1e1156552e8dc26eee91fc20279e7f,1599659892,food_dining,$73.40
4.1e+18,M,Tagbilaran City,"105,051 people",Land,10/02/1963,233100000000.0,233000000000,e2d63bb4005ec13d757eaf349858ca31,1604012309,personal_care,$27.62
4.51e+18,M,Caloocan City,"1,583,978 people",,06/11/1957,,213000000000,cd22008e3e3b9266bfe61ce54f19de0c,1593851740,misc_pos,$2.82
4.1e+18,M,Tagbilaran City,"105,051 people",Land,10/02/1963,233100000000.0,233000000000,0a781948bc66a604e4b202fd78434883,1585448087,misc_pos,$6.06
180000000000000.0,M,City of Isabela,"112,788 people","Secretary, company",24/01/1964,332000000000.0,332000000000,1c0816400f3b8cd4e89cc2f940215169,1609672576,gas_transport,$65.14
4.1e+18,M,Tagbilaran City,"105,051 people",Land,10/02/1963,233100000000.0,233000000000,bbf9274336764a72ac5c4dea65bbcb69,1638650924,health_fitness,$4.00
4.14e+18,Male,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,b2601290155d27ebdd7f4a472a80fb7b,1610545734,home,$64.25
4090000000000000.0,M,Muntinlupa City,"504,509 people",Industrial/product designer,12/04/1938,722000000000.0,722000000000,4dc0bebe5ffcc2edfcdb8ec141cdad54,1581227697,,$81.14
4.14e+18,M,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,3fcf886398bf5b8a631ce0034fac02ec,1594467735,shopping_net,$8.56
3580000000000000.0,M,Santa Rosa,"353,767 people","Clinical scientist, histocompatibility and immunogenetics",19/11/1966,867000000000.0,867000000000,827b62c6993f00d5bcb92677a18fd405,1607883795,kids_pets,$47.94
4620000000000000.0,M,San Fernando,"121,812 people",Personnel officer,20/11/1934,555000000000.0,555000000000,bc491344a6887c0ffa7cb0a4461f9332,1601718535,shopping_pos,$7.72
3520000000000000.0,M,Digos,"169,393 people","Administrator, charities/voluntary organisations",31/08/1970,968000000000.0,968000000000,018ed36b36ed4b459d61334def912210,1614323201,gas_transport,$104.87
4060000000000000.0,M,Valenzuela,"620,422 people",Operational investment banker,06/12/1963,231000000000.0,231000000000,25988993eba7e6e72020d9cbc69cc306,1596527478,gas_transport,$58.61
3540000000000000.0,Male,Cabanatuan City,"302,231 people",Engineering geologist,25/10/1949,432000000000.0,432000000000,b7727359c39718d57740df071ab41f77,1637887494,shopping_pos,$7.83
4.51e+18,M,Caloocan City,"1,583,978 people",Learning mentor,06/11/1957,213000000000.0,213000000000,21373fc359b2d9b7ae407638cf8661ab,1629039903,kids_pets,$83.15
5500000000000000.0,Male,Cadiz,"283,157 people",Scientific laboratory technician,24/05/1960,384300000000.0,3843260959,fdd21e1c487a90eeee916903b90d8778,1622286038,misc_pos,$2.12
3520000000000000.0,Male,Malabon,"365,525 people",Broadcast journalist,05/04/1957,587000000000.0,587000000000,2603ad4f5925b5a19ce9d8324489ddc5,1601602060,,$2.03
2440000000000000.0,M,Masbate,"95,389 people",,20/09/1961,,786000000000,9ba15eb9e46efff0e7154597e3ae71fd,1596031800,travel,$456.26
180000000000000.0,M,San Fernando,"306,659 people","Engineer, mining",09/11/1930,939000000000.0,939000000000,98c7fd3ac0434d1cebcba73c584581b1,1633228720,grocery_pos,$83.20
504000000000.0,M,Naga City,"196,003 people","Designer, fashion/clothing",03/02/1943,902000000000.0,902000000000,3da5cc039e8c743a346c20abba789f1e,1597246949,travel,$8.54
4.51e+18,M,Caloocan City,"1,583,978 people",Learning mentor,06/11/1957,213000000000.0,213000000000,c5db73ad0e2a1fa56ee2526483db8866,1590136272,gas_transport,$83.31
347000000000000.0,M,Pagadian,"199,060 people",General practice doctor,06/12/1949,289000000000.0,289000000000,c02b6553670977ac898d09cf025c53dc,1596610263,misc_pos,$5.27
4.51e+18,M,Caloocan City,"1,583,978 people",Learning mentor,06/11/1957,213000000000.0,213000000000,1da2fed39f71193fd75b2f04d9a54373,1589047270,personal_care,$41.47
570000000000.0,M,Makati City,"582,602 people","Surveyor, planning and development",26/07/1957,902100000000.0,902000000000,1b21d1ea81e4084fe41c1909142c5e8b,1637482863,shopping_pos,$7.21
30300000000000.0,M,Meycauayan,"209,083 people","Research officer, political party",25/03/1968,207000000000.0,207000000000,f953b666012c0722ed24b8122529fe0d,1625613146,home,$167.96
3590000000000000.0,M,Masbate,"95,389 people",Brewing technologist,23/06/1955,170000000000.0,170000000000,d6e05f98e1aa5c4bb6743c3c18a8ccc5,1598140415,home,$64.48
4.83e+18,Female,Angeles City,"411,634 people",Psychotherapist,18/06/1962,404000000000.0,404000000000,babb773d2cfcea45c22fc98338bf7807,1592671361,kids_pets,$52.11
6550000000000000.0,M,Malaybalay,"174,625 people",English as a foreign language teacher,31/12/1948,581000000000.0,581000000000,e49d46befbdc9c2aca5ed6d1f2b66342,1608274275,grocery_pos,$65.50
3510000000000000.0,M,San Jose del Monte,"574,089 people",Regulatory affairs officer,19/02/1942,826000000000.0,826000000000,5a2b8975b98a19733aca26ae936100d1,1591760429,grocery_net,$91.38
6550000000000000.0,M,Butuan,"337,063 people",Hotel manager,06/01/1947,790000000000.0,790000000000,1b54a599606b13569a335894ea623d63,1578648345,misc_pos,$8.85
639000000000.0,M,City of Calamba,"454,486 people",Management consultant,29/05/1958,434000000000.0,434000000000,e0b79d3443d334fff69be417c5000085,1590565490,food_dining,$79.45
4.14e+18,M,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,6386185871b7bea8c28b681a9fc70477,1597720419,gas_transport,$56.18
6540000000000000.0,M,Muntinlupa City,"504,509 people",IT sales professional,31/08/1954,473000000000.0,473000000000,38f89ae3302c482d487819b303255e97,1590327309,home,$5.89
4.83e+18,F,Angeles City,"411,634 people",Psychotherapist,18/06/1962,404000000000.0,404000000000,2ad4caceeee72f4ebc1a05298cf327a3,1580434913,gas_transport,$78.15
502000000000.0,M,Tacloban,"242,089 people",Aid worker,20/05/1949,563000000000.0,563000000000,4e4ff6b78b4e62d6adb43bbafb3748ac,1621198804,,$15.40
4.83e+18,F,Angeles City,"411,634 people",Psychotherapist,18/06/1962,404000000000.0,404000000000,025b18966fc9ea1665abf702b644b0da,1626918296,,$60.55
2280000000000000.0,M,Olongapo,"233,040 people",Technical author,25/12/1956,854000000000.0,854000000000,903f989a7667c3f5bc61939f30f83e04,1638600229,grocery_pos,$63.07
4720000000000000.0,Male,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,0204644f362e7d900c5efbd70bfaee1e,1607771238,misc_pos,$61.11
3530000000000000.0,M,City of Paranaque,"665,822 people","Engineer, water",31/07/1961,540000000000.0,540000000000,4848d31392375c55a63692f4e142d93e,1602975410,misc_net,$764.97
3570000000000000.0,M,Olongapo,"233,040 people",Insurance broker,29/06/1955,298000000000.0,298000000000,3d10b124ee632d4cbdcc266869726e48,1624016345,shopping_pos,$10.85
5200000000000000.0,M,Palayan City,"41,041 people",Emergency planning/management officer,19/09/1960,420000000000.0,420000000000,a39bde4b2e8b7373a8110e714c0cbd0d,1598919516,gas_transport,$66.15
4.51e+18,M,Caloocan City,"1,583,978 people",Learning mentor,06/11/1957,213000000000.0,213000000000,9326cd551654639336f885a255f3b983,1607221434,gas_transport,$72.80
180000000000000.0,M,San Fernando,"306,659 people","Engineer, mining",09/11/1930,939000000000.0,939000000000,f507769986fc6200b5d4be94a1a8585b,1630188289,personal_care,$6.01
30100000000000.0,M,Manila,"23,088,000 people",Database administrator,20/11/1948,989000000000.0,989000000000,32c21ee2f0123c07aa3085526cd5af7a,1613151987,,$1.11
180000000000000.0,M,Calapan,"133,893 people",Tourist information centre manager,05/12/1949,124000000000.0,124000000000,3e357fceb07aedd7a5169640b1463c66,1622959605,misc_net,$1.65
4340000000000.0,Male,Sorsogon,"168,110 people",Research scientist (medical),25/05/1942,971000000000.0,971000000000,e8516bc7244c7bf837ac8989ca9bc8fd,1586026862,personal_care,$19.43
4090000000000000.0,M,Muntinlupa City,"504,509 people",Industrial/product designer,12/04/1938,722000000000.0,722000000000,b6e6fd469e50d61f6fe171172dce50e2,1605434896,shopping_net,$3.38
4010000000000.0,M,Malaybalay,"174,625 people",Tourist information centre manager,11/01/1966,439000000000.0,439000000000,07ec5bc61c9e75c232e4092294c3bef6,1611732263,shopping_pos,$3.94
2320000000000000.0,Male,Binan,"333,028 people","Teacher, early years/pre",08/02/1960,664000000000.0,664000000000,d5c8847aebb3483fbe2515875f3e1c4b,1595708801,kids_pets,$57.77
3580000000000000.0,Male,Santa Rosa,"353,767 people","Clinical scientist, histocompatibility and immunogenetics",19/11/1966,867000000000.0,867000000000,3b1a9c2e25209c3063fe09876138c567,1612587631,shopping_pos,$6.96
38900000000000.0,M,San Fernando,"121,812 people",Public relations account executive,04/03/1951,845100000000.0,845000000000,1f653fc14725398d20dd34ccc81d809b,1578941430,health_fitness,$246.88
4720000000000000.0,M,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,31e7e8ff2855dd8c8e98343a9e5a5b4e,1582430866,shopping_pos,$3.39
6010000000000000.0,M,Pagadian,"199,060 people","Designer, furniture",24/10/1949,488000000000.0,488000000000,320fc2acff22b67447d044a45ca1a5ec,1629483858,travel,$5.41
4.83e+18,F,Angeles City,"411,634 people",Psychotherapist,18/06/1962,404000000000.0,404000000000,36ae67a95137fed8a5f336ec9032283c,1634869658,shopping_pos,$410.75
502000000000.0,M,Tacloban,"242,089 people",Aid worker,20/05/1949,563000000000.0,563000000000,6645f07573d1103cfb7fea8acfdf4d55,1585452429,gas_transport,$60.21
4240000000000000.0,M,Cadiz,"283,157 people",Prison officer,09/05/1949,951000000000.0,951000000000,2da9e0f5c7a1e4d7d9675c272b289f3d,1634010611,food_dining,$39.14
502000000000.0,Male,Tacloban,"242,089 people",Aid worker,20/05/1949,563000000000.0,563000000000,8ccf98e185c0bc50f307c120b25b0468,1627897956,misc_net,$40.85
4870000000000000.0,Male,San Fernando,"121,812 people","Education officer, museum",18/07/1964,863000000000.0,863000000000,cde9cd850f4724cda0f0d33962516c7b,1589796143,gas_transport,$69.37
3570000000000000.0,Male,Olongapo,"233,040 people",Insurance broker,29/06/1955,298000000000.0,298000000000,5102e37d839124f70a3611a10f981d63,1599535196,shopping_pos,$6.65
4.1e+18,Male,Tagbilaran City,"105,051 people",Land,10/02/1963,233100000000.0,233000000000,c08bd6e46e25798d52ca51abc5aa2ccc,1629646933,home,$148.46
4060000000000000.0,M,Valenzuela,"620,422 people",Operational investment banker,06/12/1963,231000000000.0,231000000000,9f1f0a99c134eb0ede43f5323a62d83a,1606276190,misc_net,$2.16
30100000000000.0,M,Manila,"23,088,000 people",Database administrator,20/11/1948,989000000000.0,989000000000,f03eb171e4dc9cbeda9496c6a4d26df9,1606397274,,$58.70
3520000000000000.0,M,Malabon,"365,525 people",Broadcast journalist,05/04/1957,587000000000.0,587000000000,a176daa99b538b8227e269e0aaf2c7e1,1578274766,misc_pos,$15.64
371000000000000.0,F,Maasin,"85,560 people","Engineer, site",18/04/1966,994000000000.0,994000000000,6e9280a7c0260f210bc1b8a82e0b5e9c,1635418193,grocery_pos,$66.24
5200000000000000.0,Male,Palayan City,"41,041 people",Emergency planning/management officer,19/09/1960,420000000000.0,420000000000,5cb6830984d16c1cc2aa1cd2e70c1333,1587825557,kids_pets,$49.14
4090000000000000.0,M,Muntinlupa City,"504,509 people",Industrial/product designer,12/04/1938,722000000000.0,722000000000,0d1b337c5641508112d45439618649de,1592556759,shopping_net,$3.80
4720000000000000.0,M,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,3e0bcdf95c5a27da48bab5474d2a6a39,1593489671,misc_pos,$31.45
2280000000000000.0,M,Olongapo,"233,040 people",Technical author,25/12/1956,854000000000.0,854000000000,fe2f8943a7fed01c70988275ee10089a,1594804819,food_dining,$98.27
3580000000000000.0,Male,Santa Rosa,"353,767 people","Clinical scientist, histocompatibility and immunogenetics",19/11/1966,867000000000.0,867000000000,df19ae3925c19d7c08362971583d8d68,1638822668,health_fitness,$30.24
30300000000000.0,M,Navotas,"249,463 people","Radiographer, diagnostic",12/03/1968,838000000000.0,838000000000,6154cb17e458709c7c8552512defb41e,1630651790,grocery_pos,$107.07
3530000000000000.0,M,City of Paranaque,"665,822 people","Engineer, water",31/07/1961,540000000000.0,540000000000,33648ac75e658b6b897616f46d90da2f,1623203333,shopping_net,$91.57
2280000000000000.0,M,Olongapo,"233,040 people",Technical author,25/12/1956,854000000000.0,854000000000,691172395485eca0c24afdfb2326dd84,1604229374,gas_transport,$89.37
4620000000000000.0,M,San Fernando,"121,812 people",,20/11/1934,,555000000000,ea2b592e27718efada4c55f5464f3e2a,1621767978,gas_transport,$53.72
213000000000000.0,M,Batangas,"329,874 people","Copywriter, advertising",23/07/1943,840000000000.0,840000000000,b891652d6ac86ec17383a45060270f96,1588530950,travel,$6.81
5200000000000000.0,Male,Palayan City,"41,041 people",Emergency planning/management officer,19/09/1960,420000000000.0,420000000000,da055e059492305199bfc4aab1f97704,1602129625,gas_transport,$67.52
5200000000000000.0,M,Palayan City,"41,041 people",Emergency planning/management officer,19/09/1960,420000000000.0,420000000000,7b43c56dc943cc651d9847c8dce9e400,1633035457,kids_pets,$83.51
504000000000.0,M,Naga City,"196,003 people","Designer, fashion/clothing",03/02/1943,902000000000.0,902000000000,f7b95501d31427a32b2f617b5fd46c83,1598250421,shopping_net,$199.98
3570000000000000.0,M,Olongapo,"233,040 people",Insurance broker,29/06/1955,298000000000.0,298000000000,90161499b17c857d503912b7d5edeb43,1591608863,misc_pos,$32.25
30300000000000.0,M,Navotas,"249,463 people","Radiographer, diagnostic",12/03/1968,838000000000.0,838000000000,5f71fcbdebee07d7fa4150ccb25bdb8a,1601146744,kids_pets,$62.15
30300000000000.0,M,Navotas,"249,463 people","Radiographer, diagnostic",12/03/1968,838000000000.0,838000000000,09d48ac38e49286e40e13304ca66b0c0,1625692297,kids_pets,$33.21
570000000000.0,M,Makati City,"582,602 people","Surveyor, planning and development",26/07/1957,902100000000.0,902000000000,18edbc2a8064222f3012e7481de675d3,1625623285,gas_transport,$96.39
30300000000000.0,M,Meycauayan,"209,083 people","Research officer, political party",25/03/1968,207000000000.0,207000000000,87e350a29ebf2140cb3351a4c0eb1c60,1609252660,personal_care,$1.16
